pre_root_id,post_root_id,syn_count,direction
720575941534032101,720575941588916036,10,ORN_to_oviDN
720575941534032101,720575941589888055,17,ORN_to_oviDN
720575941534032101,720575941590023492,20,ORN_to_oviDN
720575941534032101,720575941599987648,16,ORN_to_oviDN
720575941534032101,720575941608014189,5,ORN_to_oviDN
720575941534032101,720575941613506989,3,ORN_to_oviDN
720575941534032101,720575941613704156,21,ORN_to_oviDN
720575941534032101,720575941614589203,7,ORN_to_oviDN
720575941534032101,720575941617664725,12,ORN_to_oviDN
720575941534032101,720575941617868671,15,ORN_to_oviDN
720575941534032101,720575941627278137,10,ORN_to_oviDN
720575941534032101,720575941629900326,18,ORN_to_oviDN
720575941534032101,720575941631032034,13,ORN_to_oviDN
720575941534032101,720575941645948577,3,ORN_to_oviDN
720575941534032101,720575941652108017,3,ORN_to_oviDN
720575941534032101,720575941653646609,6,ORN_to_oviDN
720575941534032101,720575941653804049,9,ORN_to_oviDN
720575941534032101,720575941669398193,19,ORN_to_oviDN
720575941534032101,720575941688323340,4,ORN_to_oviDN
720575941534032101,720575941702296282,3,ORN_to_oviDN
720575941534032101,720575941734526507,32,ORN_to_oviDN
720575941534068568,720575941586084230,3,ORN_to_oviDN
720575941534113880,720575941452718407,5,ORN_to_oviDN
720575941534113880,720575941452856698,17,ORN_to_oviDN
720575941534113880,720575941461966532,3,ORN_to_oviDN
720575941534113880,720575941474918442,5,ORN_to_oviDN
720575941534113880,720575941478599454,5,ORN_to_oviDN
720575941534113880,720575941525516619,4,ORN_to_oviDN
720575941534113880,720575941532938674,3,ORN_to_oviDN
720575941534113880,720575941551129343,4,ORN_to_oviDN
720575941534113880,720575941560341107,57,ORN_to_oviDN
720575941534113880,720575941568333102,6,ORN_to_oviDN
720575941534113880,720575941591148343,4,ORN_to_oviDN
720575941534113880,720575941596424741,3,ORN_to_oviDN
720575941534113880,720575941597223025,4,ORN_to_oviDN
720575941534113880,720575941599261340,3,ORN_to_oviDN
720575941534113880,720575941606127550,3,ORN_to_oviDN
720575941534113880,720575941653756145,4,ORN_to_oviDN
720575941534127704,720575941496973952,4,ORN_to_oviDN
720575941534127704,720575941540370069,22,ORN_to_oviDN
720575941534127704,720575941554922119,22,ORN_to_oviDN
720575941534127704,720575941596694823,3,ORN_to_oviDN
720575941534127704,720575941653756145,6,ORN_to_oviDN
720575941534127704,720575941658668056,5,ORN_to_oviDN
720575941534135474,720575941352877616,3,ORN_to_oviDN
720575941534135474,720575941452718407,3,ORN_to_oviDN
720575941534135474,720575941452856698,44,ORN_to_oviDN
720575941534135474,720575941477358878,4,ORN_to_oviDN
720575941534135474,720575941478599454,7,ORN_to_oviDN
720575941534135474,720575941501769099,3,ORN_to_oviDN
720575941534135474,720575941560341107,22,ORN_to_oviDN
720575941534135474,720575941565405026,5,ORN_to_oviDN
720575941534135474,720575941568333102,7,ORN_to_oviDN
720575941534135474,720575941584783326,3,ORN_to_oviDN
720575941534135474,720575941585819999,3,ORN_to_oviDN
720575941534135474,720575941591148343,9,ORN_to_oviDN
720575941534135474,720575941597223025,6,ORN_to_oviDN
720575941534135474,720575941613506989,4,ORN_to_oviDN
720575941534149464,720575941597051761,3,ORN_to_oviDN
720575941534151346,720575941412477355,9,ORN_to_oviDN
720575941534151346,720575941438563039,5,ORN_to_oviDN
720575941534151346,720575941440284245,8,ORN_to_oviDN
720575941534151346,720575941472725771,3,ORN_to_oviDN
720575941534151346,720575941474871338,5,ORN_to_oviDN
720575941534151346,720575941474918442,8,ORN_to_oviDN
720575941534151346,720575941478599454,23,ORN_to_oviDN
720575941534151346,720575941488799689,37,ORN_to_oviDN
720575941534151346,720575941502600898,4,ORN_to_oviDN
720575941534151346,720575941509200990,3,ORN_to_oviDN
720575941534151346,720575941516095322,8,ORN_to_oviDN
720575941534151346,720575941516449964,15,ORN_to_oviDN
720575941534151346,720575941520689075,23,ORN_to_oviDN
720575941534151346,720575941537753320,3,ORN_to_oviDN
720575941534151346,720575941555414273,5,ORN_to_oviDN
720575941534151346,720575941569468974,3,ORN_to_oviDN
720575941534151346,720575941570144244,6,ORN_to_oviDN
720575941534151346,720575941575557883,35,ORN_to_oviDN
720575941534151346,720575941584082654,10,ORN_to_oviDN
720575941534151346,720575941584783326,5,ORN_to_oviDN
720575941534151346,720575941590023492,3,ORN_to_oviDN
720575941534151346,720575941591148343,5,ORN_to_oviDN
720575941534151346,720575941603036601,16,ORN_to_oviDN
720575941534151346,720575941613704156,5,ORN_to_oviDN
720575941534151346,720575941628446521,4,ORN_to_oviDN
720575941534151346,720575941630062818,4,ORN_to_oviDN
720575941534151346,720575941643279816,31,ORN_to_oviDN
720575941534151346,720575941688323340,3,ORN_to_oviDN
720575941534153650,720575941463808400,32,ORN_to_oviDN
720575941534199781,720575941504802283,3,ORN_to_oviDN
720575941534200037,720575941439962453,3,ORN_to_oviDN
720575941534200037,720575941441887067,5,ORN_to_oviDN
720575941534200037,720575941458018285,3,ORN_to_oviDN
720575941534200037,720575941460213318,3,ORN_to_oviDN
720575941534200037,720575941461195334,7,ORN_to_oviDN
720575941534200037,720575941483954106,4,ORN_to_oviDN
720575941534200037,720575941491649255,3,ORN_to_oviDN
720575941534200037,720575941497038023,3,ORN_to_oviDN
720575941534200037,720575941498566729,3,ORN_to_oviDN
720575941534200037,720575941508524834,9,ORN_to_oviDN
720575941534200037,720575941516339449,4,ORN_to_oviDN
720575941534200037,720575941538652643,4,ORN_to_oviDN
720575941534200037,720575941541909965,3,ORN_to_oviDN
720575941534200037,720575941546396165,9,ORN_to_oviDN
720575941534200037,720575941570319092,6,ORN_to_oviDN
720575941534200037,720575941575147771,6,ORN_to_oviDN
720575941534200037,720575941591722238,8,ORN_to_oviDN
720575941534200037,720575941596438940,3,ORN_to_oviDN
720575941534200037,720575941613451878,6,ORN_to_oviDN
720575941534200037,720575941614407900,4,ORN_to_oviDN
720575941534200037,720575941617811157,3,ORN_to_oviDN
720575941534200037,720575941624375804,3,ORN_to_oviDN
720575941534200037,720575941629815846,3,ORN_to_oviDN
720575941534200037,720575941689129199,3,ORN_to_oviDN
720575941534245313,720575941448738836,6,ORN_to_oviDN
720575941534245313,720575941543862876,3,ORN_to_oviDN
720575941534245313,720575941643689317,3,ORN_to_oviDN
720575941534260312,720575941402014243,3,ORN_to_oviDN
720575941534260312,720575941431339768,8,ORN_to_oviDN
720575941534260312,720575941463514768,4,ORN_to_oviDN
720575941534260312,720575941471402763,4,ORN_to_oviDN
720575941534260312,720575941505426626,45,ORN_to_oviDN
720575941534260312,720575941523018487,8,ORN_to_oviDN
720575941534260312,720575941551975679,3,ORN_to_oviDN
720575941534260312,720575941584783326,8,ORN_to_oviDN
720575941534260312,720575941597223025,4,ORN_to_oviDN
720575941534260312,720575941613312941,56,ORN_to_oviDN
720575941534260312,720575941624345084,11,ORN_to_oviDN
720575941534260312,720575941654891481,6,ORN_to_oviDN
720575941534361834,720575941478662250,7,ORN_to_oviDN
720575941534361834,720575941558475428,6,ORN_to_oviDN
720575941534375299,720575941463514768,4,ORN_to_oviDN
720575941534375299,720575941482051235,3,ORN_to_oviDN
720575941534375299,720575941539323541,23,ORN_to_oviDN
720575941534375299,720575941566668898,4,ORN_to_oviDN
720575941534375299,720575941599261340,4,ORN_to_oviDN
720575941534375299,720575941613506989,4,ORN_to_oviDN
720575941534385283,720575941520302808,4,ORN_to_oviDN
720575941534385283,720575941596882981,12,ORN_to_oviDN
720575941534386051,720575941527336194,3,ORN_to_oviDN
720575941534386051,720575941691809755,6,ORN_to_oviDN
720575941534393475,720575941481341058,4,ORN_to_oviDN
720575941534393475,720575941561646195,3,ORN_to_oviDN
720575941534393475,720575941664375932,3,ORN_to_oviDN
720575941534393731,720575941440304172,5,ORN_to_oviDN
720575941534393731,720575941460213318,5,ORN_to_oviDN
720575941534393731,720575941506055874,13,ORN_to_oviDN
720575941534393731,720575941509180801,7,ORN_to_oviDN
720575941534393731,720575941519603822,6,ORN_to_oviDN
720575941534393731,720575941535994546,21,ORN_to_oviDN
720575941534393731,720575941541909965,54,ORN_to_oviDN
720575941534393731,720575941574382587,8,ORN_to_oviDN
720575941534393731,720575941574657608,3,ORN_to_oviDN
720575941534393731,720575941597051761,41,ORN_to_oviDN
720575941534393731,720575941614407900,3,ORN_to_oviDN
720575941534393731,720575941617811157,4,ORN_to_oviDN
720575941534393731,720575941625601081,6,ORN_to_oviDN
720575941534393731,720575941629959462,3,ORN_to_oviDN
720575941534393731,720575941688163055,8,ORN_to_oviDN
720575941534393731,720575941688865176,6,ORN_to_oviDN
720575941534394858,720575941439824402,7,ORN_to_oviDN
720575941534394858,720575941445101738,4,ORN_to_oviDN
720575941534394858,720575941452718407,5,ORN_to_oviDN
720575941534394858,720575941454221127,9,ORN_to_oviDN
720575941534394858,720575941478599454,9,ORN_to_oviDN
720575941534394858,720575941504989015,4,ORN_to_oviDN
720575941534394858,720575941519202732,3,ORN_to_oviDN
720575941534394858,720575941537986275,7,ORN_to_oviDN
720575941534394858,720575941563501736,54,ORN_to_oviDN
720575941534394858,720575941568417582,43,ORN_to_oviDN
720575941534394858,720575941591148343,3,ORN_to_oviDN
720575941534394858,720575941596694823,17,ORN_to_oviDN
720575941534394858,720575941597223025,12,ORN_to_oviDN
720575941534394858,720575941611690086,9,ORN_to_oviDN
720575941534394858,720575941614581779,12,ORN_to_oviDN
720575941534394858,720575941625680778,3,ORN_to_oviDN
720575941534394858,720575941653756145,16,ORN_to_oviDN
720575941534402691,720575941478011697,3,ORN_to_oviDN
720575941534402691,720575941586281094,4,ORN_to_oviDN
720575941534406531,720575941461195334,15,ORN_to_oviDN
720575941534406531,720575941496964480,7,ORN_to_oviDN
720575941534406531,720575941632310764,3,ORN_to_oviDN
720575941534443352,720575941440304172,3,ORN_to_oviDN
720575941534443352,720575941597051761,7,ORN_to_oviDN
720575941534450098,720575941411131819,3,ORN_to_oviDN
720575941534450098,720575941412477355,4,ORN_to_oviDN
720575941534450098,720575941440284245,3,ORN_to_oviDN
720575941534450098,720575941467113238,4,ORN_to_oviDN
720575941534450098,720575941472725771,9,ORN_to_oviDN
720575941534450098,720575941474918442,6,ORN_to_oviDN
720575941534450098,720575941478599454,11,ORN_to_oviDN
720575941534450098,720575941496973952,3,ORN_to_oviDN
720575941534450098,720575941523018487,10,ORN_to_oviDN
720575941534450098,720575941525248075,14,ORN_to_oviDN
720575941534450098,720575941527934820,44,ORN_to_oviDN
720575941534450098,720575941532938674,8,ORN_to_oviDN
720575941534450098,720575941539183331,3,ORN_to_oviDN
720575941534450098,720575941542904861,4,ORN_to_oviDN
720575941534450098,720575941585819999,10,ORN_to_oviDN
720575941534450098,720575941587764702,17,ORN_to_oviDN
720575941534450098,720575941590023492,4,ORN_to_oviDN
720575941534450098,720575941591148343,5,ORN_to_oviDN
720575941534450098,720575941599261340,8,ORN_to_oviDN
720575941534450098,720575941606127550,4,ORN_to_oviDN
720575941534450098,720575941613506989,10,ORN_to_oviDN
720575941534450098,720575941624345084,11,ORN_to_oviDN
720575941534450098,720575941628446521,3,ORN_to_oviDN
720575941534450098,720575941630062818,12,ORN_to_oviDN
720575941534452914,720575941402014243,5,ORN_to_oviDN
720575941534452914,720575941411131819,6,ORN_to_oviDN
720575941534452914,720575941412477355,4,ORN_to_oviDN
720575941534452914,720575941436567694,4,ORN_to_oviDN
720575941534452914,720575941438563039,6,ORN_to_oviDN
720575941534452914,720575941440284245,3,ORN_to_oviDN
720575941534452914,720575941472725771,9,ORN_to_oviDN
720575941534452914,720575941474918442,3,ORN_to_oviDN
720575941534452914,720575941478599454,9,ORN_to_oviDN
720575941534452914,720575941523018487,7,ORN_to_oviDN
720575941534452914,720575941525248075,4,ORN_to_oviDN
720575941534452914,720575941527934820,51,ORN_to_oviDN
720575941534452914,720575941532938674,5,ORN_to_oviDN
720575941534452914,720575941536352856,3,ORN_to_oviDN
720575941534452914,720575941537753320,6,ORN_to_oviDN
720575941534452914,720575941584783326,4,ORN_to_oviDN
720575941534452914,720575941585819999,9,ORN_to_oviDN
720575941534452914,720575941587764702,28,ORN_to_oviDN
720575941534452914,720575941590023492,8,ORN_to_oviDN
720575941534452914,720575941591148343,7,ORN_to_oviDN
720575941534452914,720575941597223025,3,ORN_to_oviDN
720575941534452914,720575941613506989,10,ORN_to_oviDN
720575941534452914,720575941613704156,4,ORN_to_oviDN
720575941534452914,720575941624345084,23,ORN_to_oviDN
720575941534452914,720575941628446521,3,ORN_to_oviDN
720575941534452914,720575941630062818,14,ORN_to_oviDN
720575941534452914,720575941653756145,3,ORN_to_oviDN
720575941534452914,720575941688323340,4,ORN_to_oviDN
720575941534463410,720575941457926125,3,ORN_to_oviDN
720575941534463410,720575941481341058,12,ORN_to_oviDN
720575941534463410,720575941508482654,5,ORN_to_oviDN
720575941534463410,720575941534199781,4,ORN_to_oviDN
720575941534463410,720575941534393475,8,ORN_to_oviDN
720575941534463410,720575941565245282,3,ORN_to_oviDN
720575941534463410,720575941595550759,3,ORN_to_oviDN
720575941534463410,720575941609268845,4,ORN_to_oviDN
720575941534463410,720575941635080891,4,ORN_to_oviDN
720575941534500274,720575941442733503,3,ORN_to_oviDN
720575941534504426,720575941411131819,3,ORN_to_oviDN
720575941534504426,720575941413772655,4,ORN_to_oviDN
720575941534504426,720575941435546510,10,ORN_to_oviDN
720575941534504426,720575941445147306,29,ORN_to_oviDN
720575941534504426,720575941459316383,3,ORN_to_oviDN
720575941534504426,720575941475472443,4,ORN_to_oviDN
720575941534504426,720575941478490433,13,ORN_to_oviDN
720575941534504426,720575941496984704,31,ORN_to_oviDN
720575941534504426,720575941509200990,9,ORN_to_oviDN
720575941534504426,720575941527011917,4,ORN_to_oviDN
720575941534504426,720575941527668482,25,ORN_to_oviDN
720575941534504426,720575941540370069,12,ORN_to_oviDN
720575941534504426,720575941551516020,5,ORN_to_oviDN
720575941534504426,720575941557120769,3,ORN_to_oviDN
720575941534504426,720575941560124175,7,ORN_to_oviDN
720575941534504426,720575941561333230,23,ORN_to_oviDN
720575941534504426,720575941568417582,4,ORN_to_oviDN
720575941534504426,720575941576372406,9,ORN_to_oviDN
720575941534504426,720575941585819999,6,ORN_to_oviDN
720575941534504426,720575941587764702,23,ORN_to_oviDN
720575941534504426,720575941593089061,14,ORN_to_oviDN
720575941534504426,720575941595295525,17,ORN_to_oviDN
720575941534504426,720575941599987648,27,ORN_to_oviDN
720575941534504426,720575941605177534,10,ORN_to_oviDN
720575941534504426,720575941613506989,9,ORN_to_oviDN
720575941534504426,720575941615484947,3,ORN_to_oviDN
720575941534504426,720575941617708501,8,ORN_to_oviDN
720575941534504426,720575941625680778,3,ORN_to_oviDN
720575941534541400,720575941478473066,14,ORN_to_oviDN
720575941534541400,720575941478599454,6,ORN_to_oviDN
720575941534541400,720575941551860735,3,ORN_to_oviDN
720575941534541400,720575941556996388,15,ORN_to_oviDN
720575941534541400,720575941558608676,14,ORN_to_oviDN
720575941534541400,720575941595240229,14,ORN_to_oviDN
720575941534541400,720575941597223025,3,ORN_to_oviDN
720575941534541400,720575941606127550,5,ORN_to_oviDN
720575941534541400,720575941653756145,5,ORN_to_oviDN
720575941534561458,720575941409462702,3,ORN_to_oviDN
720575941534561458,720575941436567694,3,ORN_to_oviDN
720575941534561458,720575941438563039,5,ORN_to_oviDN
720575941534561458,720575941452718407,4,ORN_to_oviDN
720575941534561458,720575941454221127,5,ORN_to_oviDN
720575941534561458,720575941478599454,5,ORN_to_oviDN
720575941534561458,720575941487548301,3,ORN_to_oviDN
720575941534561458,720575941498906593,6,ORN_to_oviDN
720575941534561458,720575941503628887,6,ORN_to_oviDN
720575941534561458,720575941509418078,3,ORN_to_oviDN
720575941534561458,720575941515802467,53,ORN_to_oviDN
720575941534561458,720575941519202732,3,ORN_to_oviDN
720575941534561458,720575941536605160,3,ORN_to_oviDN
720575941534561458,720575941551129343,5,ORN_to_oviDN
720575941534561458,720575941581303929,6,ORN_to_oviDN
720575941534561458,720575941596694823,4,ORN_to_oviDN
720575941534561458,720575941597223025,6,ORN_to_oviDN
720575941534561458,720575941599261340,3,ORN_to_oviDN
720575941534561458,720575941603666617,3,ORN_to_oviDN
720575941534561458,720575941604034750,6,ORN_to_oviDN
720575941534561458,720575941606127550,4,ORN_to_oviDN
720575941534561458,720575941653756145,4,ORN_to_oviDN
720575941534561458,720575941664692860,29,ORN_to_oviDN
720575941534584554,720575941393745302,5,ORN_to_oviDN
720575941534584554,720575941452718407,8,ORN_to_oviDN
720575941534584554,720575941452856698,36,ORN_to_oviDN
720575941534584554,720575941463514768,3,ORN_to_oviDN
720575941534584554,720575941478599454,6,ORN_to_oviDN
720575941534584554,720575941487548301,5,ORN_to_oviDN
720575941534584554,720575941492598476,3,ORN_to_oviDN
720575941534584554,720575941519202732,9,ORN_to_oviDN
720575941534584554,720575941519327086,3,ORN_to_oviDN
720575941534584554,720575941525516619,3,ORN_to_oviDN
720575941534584554,720575941550987892,3,ORN_to_oviDN
720575941534584554,720575941581303929,3,ORN_to_oviDN
720575941534584554,720575941591148343,11,ORN_to_oviDN
720575941534584554,720575941597223025,5,ORN_to_oviDN
720575941534584554,720575941603666617,3,ORN_to_oviDN
720575941534584554,720575941606127550,8,ORN_to_oviDN
720575941534584554,720575941690728667,7,ORN_to_oviDN
720575941534627265,720575941519100332,18,ORN_to_oviDN
720575941534634162,720575941559043108,3,ORN_to_oviDN
720575941534782913,720575941586084230,9,ORN_to_oviDN
720575941534788995,720575941411131819,3,ORN_to_oviDN
720575941534788995,720575941431339768,7,ORN_to_oviDN
720575941534788995,720575941436567694,3,ORN_to_oviDN
720575941534788995,720575941463514768,4,ORN_to_oviDN
720575941534788995,720575941463588240,4,ORN_to_oviDN
720575941534788995,720575941477358878,4,ORN_to_oviDN
720575941534788995,720575941497888384,39,ORN_to_oviDN
720575941534788995,720575941511808210,3,ORN_to_oviDN
720575941534788995,720575941515922179,4,ORN_to_oviDN
720575941534788995,720575941516418883,3,ORN_to_oviDN
720575941534788995,720575941565405026,3,ORN_to_oviDN
720575941534788995,720575941585819999,5,ORN_to_oviDN
720575941534788995,720575941599261340,3,ORN_to_oviDN
720575941534788995,720575941613506989,10,ORN_to_oviDN
720575941534788995,720575941628446521,3,ORN_to_oviDN
720575941534788995,720575941653217813,21,ORN_to_oviDN
720575941534788995,720575941654891481,3,ORN_to_oviDN
720575941534788995,720575941670700711,3,ORN_to_oviDN
720575941534860675,720575941691800539,4,ORN_to_oviDN
720575941534891864,720575941431339768,6,ORN_to_oviDN
720575941534891864,720575941440470357,15,ORN_to_oviDN
720575941534891864,720575941463514768,5,ORN_to_oviDN
720575941534891864,720575941463588240,10,ORN_to_oviDN
720575941534891864,720575941471402763,3,ORN_to_oviDN
720575941534891864,720575941472725771,6,ORN_to_oviDN
720575941534891864,720575941474918442,7,ORN_to_oviDN
720575941534891864,720575941478599454,10,ORN_to_oviDN
720575941534891864,720575941505426626,40,ORN_to_oviDN
720575941534891864,720575941508064791,5,ORN_to_oviDN
720575941534891864,720575941523018487,7,ORN_to_oviDN
720575941534891864,720575941574825480,3,ORN_to_oviDN
720575941534891864,720575941584783326,3,ORN_to_oviDN
720575941534891864,720575941585819999,9,ORN_to_oviDN
720575941534891864,720575941591148343,9,ORN_to_oviDN
720575941534891864,720575941599261340,5,ORN_to_oviDN
720575941534891864,720575941613312941,61,ORN_to_oviDN
720575941534891864,720575941613506989,8,ORN_to_oviDN
720575941534891864,720575941624345084,13,ORN_to_oviDN
720575941534891864,720575941628446521,8,ORN_to_oviDN
720575941534896306,720575941474918442,3,ORN_to_oviDN
720575941534896306,720575941478599454,4,ORN_to_oviDN
720575941534896306,720575941496973952,3,ORN_to_oviDN
720575941534896306,720575941496984704,4,ORN_to_oviDN
720575941534896306,720575941515922179,4,ORN_to_oviDN
720575941534896306,720575941516869210,3,ORN_to_oviDN
720575941534896306,720575941535620018,8,ORN_to_oviDN
720575941534896306,720575941540370069,23,ORN_to_oviDN
720575941534896306,720575941554922119,24,ORN_to_oviDN
720575941534896306,720575941585819999,10,ORN_to_oviDN
720575941534896306,720575941591148343,3,ORN_to_oviDN
720575941534896306,720575941599261340,3,ORN_to_oviDN
720575941534896306,720575941613506989,9,ORN_to_oviDN
720575941534896306,720575941624345084,5,ORN_to_oviDN
720575941534896306,720575941628446521,3,ORN_to_oviDN
720575941534911832,720575941409468590,3,ORN_to_oviDN
720575941534911832,720575941541909965,3,ORN_to_oviDN
720575941534911832,720575941557291859,7,ORN_to_oviDN
720575941534915715,720575941433110369,31,ORN_to_oviDN
720575941534915715,720575941454221127,5,ORN_to_oviDN
720575941534915715,720575941472725771,5,ORN_to_oviDN
720575941534915715,720575941478599454,7,ORN_to_oviDN
720575941534915715,720575941532019685,10,ORN_to_oviDN
720575941534915715,720575941555700307,3,ORN_to_oviDN
720575941534915715,720575941568458286,7,ORN_to_oviDN
720575941534915715,720575941585819999,9,ORN_to_oviDN
720575941534915715,720575941591148343,7,ORN_to_oviDN
720575941534915715,720575941669769203,8,ORN_to_oviDN
720575941534925400,720575941516796259,3,ORN_to_oviDN
720575941534955608,720575941614407900,15,ORN_to_oviDN
720575941534980074,720575941411131819,4,ORN_to_oviDN
720575941534980074,720575941412477355,3,ORN_to_oviDN
720575941534980074,720575941440470357,11,ORN_to_oviDN
720575941534980074,720575941463588240,29,ORN_to_oviDN
720575941534980074,720575941472725771,3,ORN_to_oviDN
720575941534980074,720575941474918442,4,ORN_to_oviDN
720575941534980074,720575941478599454,4,ORN_to_oviDN
720575941534980074,720575941542904861,4,ORN_to_oviDN
720575941534980074,720575941565405026,4,ORN_to_oviDN
720575941534980074,720575941585819999,14,ORN_to_oviDN
720575941534980074,720575941591148343,3,ORN_to_oviDN
720575941534980074,720575941599261340,4,ORN_to_oviDN
720575941534980074,720575941613506989,7,ORN_to_oviDN
720575941534980074,720575941628446521,12,ORN_to_oviDN
720575941534989656,720575941537352970,47,ORN_to_oviDN
720575941534989656,720575941611690086,7,ORN_to_oviDN
720575941534989656,720575941722622778,3,ORN_to_oviDN
720575941535004760,720575941442044623,3,ORN_to_oviDN
720575941535004760,720575941476408606,5,ORN_to_oviDN
720575941535004760,720575941483998605,8,ORN_to_oviDN
720575941535004760,720575941509418078,13,ORN_to_oviDN
720575941535004760,720575941550175549,3,ORN_to_oviDN
720575941535004760,720575941551173437,24,ORN_to_oviDN
720575941535004760,720575941562021778,5,ORN_to_oviDN
720575941535004760,720575941564243602,4,ORN_to_oviDN
720575941535004760,720575941593782891,15,ORN_to_oviDN
720575941535005784,720575941478662250,9,ORN_to_oviDN
720575941535019096,720575941413772655,3,ORN_to_oviDN
720575941535019096,720575941438563039,4,ORN_to_oviDN
720575941535019096,720575941452223610,3,ORN_to_oviDN
720575941535019096,720575941460776388,3,ORN_to_oviDN
720575941535019096,720575941476408606,3,ORN_to_oviDN
720575941535019096,720575941480062659,3,ORN_to_oviDN
720575941535019096,720575941494528640,4,ORN_to_oviDN
720575941535019096,720575941509418078,6,ORN_to_oviDN
720575941535019096,720575941528270338,3,ORN_to_oviDN
720575941535019096,720575941550175549,4,ORN_to_oviDN
720575941535019096,720575941551173437,22,ORN_to_oviDN
720575941535019096,720575941562021778,7,ORN_to_oviDN
720575941535019096,720575941564243602,5,ORN_to_oviDN
720575941535019096,720575941593782891,21,ORN_to_oviDN
720575941535019096,720575941599987648,4,ORN_to_oviDN
720575941535022570,720575941415798417,3,ORN_to_oviDN
720575941535022570,720575941435546510,6,ORN_to_oviDN
720575941535022570,720575941441500863,11,ORN_to_oviDN
720575941535022570,720575941447863316,13,ORN_to_oviDN
720575941535022570,720575941452856698,9,ORN_to_oviDN
720575941535022570,720575941463808400,4,ORN_to_oviDN
720575941535022570,720575941472424459,7,ORN_to_oviDN
720575941535022570,720575941477870913,8,ORN_to_oviDN
720575941535022570,720575941478473066,3,ORN_to_oviDN
720575941535022570,720575941478490433,20,ORN_to_oviDN
720575941535022570,720575941478599454,5,ORN_to_oviDN
720575941535022570,720575941497888384,5,ORN_to_oviDN
720575941535022570,720575941505426626,4,ORN_to_oviDN
720575941535022570,720575941512609091,8,ORN_to_oviDN
720575941535022570,720575941522669747,7,ORN_to_oviDN
720575941535022570,720575941523018487,4,ORN_to_oviDN
720575941535022570,720575941527934820,9,ORN_to_oviDN
720575941535022570,720575941528134310,3,ORN_to_oviDN
720575941535022570,720575941531409355,10,ORN_to_oviDN
720575941535022570,720575941532833765,20,ORN_to_oviDN
720575941535022570,720575941533275365,8,ORN_to_oviDN
720575941535022570,720575941539323541,4,ORN_to_oviDN
720575941535022570,720575941546173876,3,ORN_to_oviDN
720575941535022570,720575941546497797,3,ORN_to_oviDN
720575941535022570,720575941546558825,7,ORN_to_oviDN
720575941535022570,720575941550226804,8,ORN_to_oviDN
720575941535022570,720575941551173437,4,ORN_to_oviDN
720575941535022570,720575941554922119,19,ORN_to_oviDN
720575941535022570,720575941558282404,5,ORN_to_oviDN
720575941535022570,720575941558475428,4,ORN_to_oviDN
720575941535022570,720575941563476904,3,ORN_to_oviDN
720575941535022570,720575941567736423,44,ORN_to_oviDN
720575941535022570,720575941575557883,10,ORN_to_oviDN
720575941535022570,720575941577009590,5,ORN_to_oviDN
720575941535022570,720575941591148343,3,ORN_to_oviDN
720575941535022570,720575941593782891,7,ORN_to_oviDN
720575941535022570,720575941597601669,18,ORN_to_oviDN
720575941535022570,720575941598588060,10,ORN_to_oviDN
720575941535022570,720575941601655481,5,ORN_to_oviDN
720575941535022570,720575941605177534,28,ORN_to_oviDN
720575941535022570,720575941610100554,3,ORN_to_oviDN
720575941535022570,720575941613312941,7,ORN_to_oviDN
720575941535022570,720575941617708501,10,ORN_to_oviDN
720575941535022570,720575941631149026,9,ORN_to_oviDN
720575941535022570,720575941633176773,5,ORN_to_oviDN
720575941535022570,720575941646653896,25,ORN_to_oviDN
720575941535022570,720575941652027669,4,ORN_to_oviDN
720575941535022570,720575941664692860,17,ORN_to_oviDN
720575941535022570,720575941669349107,4,ORN_to_oviDN
720575941535023794,720575941427592788,4,ORN_to_oviDN
720575941535023794,720575941441295311,5,ORN_to_oviDN
720575941535023794,720575941450717006,4,ORN_to_oviDN
720575941535023794,720575941500334665,6,ORN_to_oviDN
720575941535023794,720575941540589693,4,ORN_to_oviDN
720575941535023794,720575941586776798,3,ORN_to_oviDN
720575941535023794,720575941595427621,4,ORN_to_oviDN
720575941535023794,720575941596641413,5,ORN_to_oviDN
720575941535023794,720575941597601669,6,ORN_to_oviDN
720575941535023794,720575941633176773,4,ORN_to_oviDN
720575941535023794,720575941640146293,11,ORN_to_oviDN
720575941535023794,720575941689967222,12,ORN_to_oviDN
720575941535047000,720575941416341276,14,ORN_to_oviDN
720575941535047000,720575941431339768,6,ORN_to_oviDN
720575941535047000,720575941472725771,4,ORN_to_oviDN
720575941535047000,720575941486814214,10,ORN_to_oviDN
720575941535047000,720575941491173838,14,ORN_to_oviDN
720575941535047000,720575941508255045,6,ORN_to_oviDN
720575941535047000,720575941552796990,18,ORN_to_oviDN
720575941535047000,720575941568333102,4,ORN_to_oviDN
720575941535047000,720575941573540168,10,ORN_to_oviDN
720575941535047000,720575941585819999,5,ORN_to_oviDN
720575941535047000,720575941653322517,14,ORN_to_oviDN
720575941535047000,720575941654891481,4,ORN_to_oviDN
720575941535058881,720575941439824402,4,ORN_to_oviDN
720575941535058881,720575941454221127,3,ORN_to_oviDN
720575941535058881,720575941478599454,8,ORN_to_oviDN
720575941535058881,720575941508603205,18,ORN_to_oviDN
720575941535058881,720575941519202732,4,ORN_to_oviDN
720575941535058881,720575941522978995,16,ORN_to_oviDN
720575941535058881,720575941529289656,19,ORN_to_oviDN
720575941535058881,720575941561384493,3,ORN_to_oviDN
